major,minor,Cash0,Cash1,Cash2,Close,Share0,Share1,Share2,Total0,Total1,Total2
SPG US Equity,2007-12-04,23.6,42.86,81.43,84.79,98.0,96.0,92.0,8333.02,8182.7,7882.11
SPG US Equity,2007-12-05,23.6,42.86,81.43,87.22,98.0,96.0,92.0,8571.16,8415.98,8105.67
SPG US Equity,2007-12-06,23.6,42.86,81.43,89.46,98.0,96.0,92.0,8790.68,8631.02,8311.75
SPG US Equity,2007-12-07,23.6,42.86,81.43,87.65,98.0,96.0,92.0,8613.3,8457.26,8145.23
SPG US Equity,2007-12-10,23.6,42.86,81.43,89.78,98.0,96.0,92.0,8822.04,8661.74,8341.19
SPG US Equity,2007-12-11,23.6,42.86,81.43,84.76,98.0,96.0,92.0,8330.08,8179.82,7879.35
SPG US Equity,2007-12-12,23.6,1767.46,1719.8,86.23,98.0,76.0,73.0,8474.14,8320.94,8014.59
SPG US Equity,2007-12-13,23.6,1767.46,1719.8,85.18,98.0,76.0,73.0,8371.24,8241.14,7937.94
SPG US Equity,2007-12-14,23.6,1767.46,1719.8,82.76,98.0,76.0,73.0,8134.08,8057.22,7761.28
SPG US Equity,2007-12-17,23.6,1767.46,1719.8,79.67,98.0,76.0,73.0,7831.26,7822.38,7535.71
SPG US Equity,2007-12-18,23.6,1767.46,2928.95,80.61,98.0,76.0,58.0,7923.38,7893.82,7604.33
SPG US Equity,2007-12-19,23.6,1767.46,2928.95,80.22,98.0,76.0,58.0,7885.16,7864.18,7581.71
SPG US Equity,2007-12-20,23.6,1767.46,2928.95,79.46,98.0,76.0,58.0,7810.68,7806.42,7537.63
SPG US Equity,2007-12-21,23.6,1767.46,2928.95,80.89,98.0,76.0,58.0,7950.82,7915.1,7620.57
SPG US Equity,2007-12-24,23.6,1767.46,2928.95,84.14,98.0,76.0,58.0,8269.32,8162.1,7809.07
SPG US Equity,2007-12-26,23.6,1767.46,2928.95,81.98,98.0,76.0,58.0,8057.64,7997.94,7683.79
SPG US Equity,2007-12-27,23.6,1767.46,2928.95,79.22,98.0,76.0,58.0,7787.16,7788.18,7523.71
SPG US Equity,2007-12-28,23.6,1767.46,2928.95,78.19,98.0,76.0,58.0,7686.22,7709.9,7463.97
SPG US Equity,2007-12-31,23.6,1767.46,2928.95,77.99,98.0,76.0,58.0,7666.62,7694.7,7452.37
SPG US Equity,2008-01-02,23.6,71.04,75.88,77.11,98.0,98.0,95.0,7580.38,7627.82,7401.33
SPG US Equity,2008-01-03,23.6,71.04,75.88,75.35,98.0,98.0,95.0,7407.9,7455.34,7234.13
SPG US Equity,2008-01-04,23.6,71.04,75.88,71.43,98.0,98.0,95.0,7023.74,7071.18,6861.73
SPG US Equity,2008-01-07,23.6,1529.44,1461.36,72.92,98.0,78.0,76.0,7169.76,7217.2,7003.28
SPG US Equity,2008-01-08,23.6,1529.44,1461.36,69.47,98.0,78.0,76.0,6831.66,6948.1,6741.08
SPG US Equity,2008-01-09,23.6,1529.44,1461.36,71.6,98.0,78.0,76.0,7040.4,7114.24,6902.96
SPG US Equity,2008-01-10,23.6,1529.44,1461.36,73.39,98.0,78.0,76.0,7215.82,7253.86,7039.0
SPG US Equity,2008-01-11,23.6,1529.44,1461.36,73.65,98.0,78.0,76.0,7241.3,7274.14,7058.76
SPG US Equity,2008-01-14,23.6,1529.44,1461.36,73.34,98.0,78.0,76.0,7210.92,7249.96,7035.2
SPG US Equity,2008-01-15,23.6,1529.44,1461.36,71.08,98.0,78.0,76.0,6989.44,7073.68,6863.44
SPG US Equity,2008-01-16,23.6,1529.44,1461.36,72.12,98.0,78.0,76.0,7091.36,7154.8,6942.48
SPG US Equity,2008-01-17,23.6,1529.44,1461.36,71.41,98.0,78.0,76.0,7021.78,7099.42,6888.52
SPG US Equity,2008-01-18,23.6,1529.44,1461.36,70.21,98.0,78.0,76.0,6904.18,7005.82,6797.32
SPG US Equity,2008-01-22,23.6,1529.44,1461.36,75.05,98.0,78.0,76.0,7378.5,7383.34,7165.16
SPG US Equity,2008-01-23,23.6,1529.44,1461.36,80.98,98.0,78.0,76.0,7959.64,7845.88,7615.84
SPG US Equity,2008-01-24,23.6,1529.44,1461.36,78.83,98.0,78.0,76.0,7748.94,7678.18,7452.44
SPG US Equity,2008-01-25,23.6,1529.44,1461.36,77.74,98.0,78.0,76.0,7642.12,7593.16,7369.6
SPG US Equity,2008-01-28,23.6,1529.44,1461.36,79.53,98.0,78.0,76.0,7817.54,7732.78,7505.64
SPG US Equity,2008-01-29,23.6,1529.44,1461.36,78.76,98.0,78.0,76.0,7742.08,7672.72,7447.12
SPG US Equity,2008-01-30,23.6,1529.44,1461.36,77.98,98.0,78.0,76.0,7665.64,7611.88,7387.84
SPG US Equity,2008-01-31,23.6,1529.44,1461.36,80.25,98.0,78.0,76.0,7888.1,7788.94,7560.36
SPG US Equity,2008-02-01,23.6,71.86,3.78,85.74,98.0,95.0,93.0,8426.12,8217.16,7977.6
SPG US Equity,2008-02-04,23.6,71.86,3.78,84.54,98.0,95.0,93.0,8308.52,8103.16,7866.0
SPG US Equity,2008-02-05,23.6,71.86,3.78,79.82,98.0,95.0,93.0,7845.96,7654.76,7427.04
SPG US Equity,2008-02-06,23.6,1540.37,1472.29,77.29,98.0,76.0,74.0,7598.02,7414.41,7191.75
SPG US Equity,2008-02-07,23.6,1540.37,1472.29,78.61,98.0,76.0,74.0,7727.38,7514.73,7289.43
SPG US Equity,2008-02-08,23.6,1540.37,1472.29,75.29,98.0,76.0,74.0,7402.02,7262.41,7043.75
SPG US Equity,2008-02-11,23.6,1540.37,2598.19,75.06,98.0,76.0,59.0,7379.48,7244.93,7026.73
SPG US Equity,2008-02-12,23.6,1540.37,2598.19,77.28,98.0,76.0,59.0,7597.04,7413.65,7157.71
SPG US Equity,2008-02-13,23.6,1540.37,2598.19,76.48,98.0,76.0,59.0,7518.64,7352.85,7110.51
SPG US Equity,2008-02-14,23.6,1540.37,2598.19,75.94,98.0,76.0,59.0,7465.72,7311.81,7078.65
SPG US Equity,2008-02-15,23.6,1540.37,2598.19,75.88,98.0,76.0,59.0,7459.84,7307.25,7075.11
SPG US Equity,2008-02-19,23.6,1540.37,2598.19,74.85,98.0,76.0,59.0,7358.9,7228.97,7014.34
SPG US Equity,2008-02-20,23.6,1540.37,2598.19,76.29,98.0,76.0,59.0,7500.02,7338.41,7099.3
SPG US Equity,2008-02-21,23.6,1540.37,2598.19,75.18,98.0,76.0,59.0,7391.24,7254.05,7033.81
SPG US Equity,2008-02-22,23.6,1540.37,2598.19,77.11,98.0,76.0,59.0,7580.38,7400.73,7147.68
SPG US Equity,2008-02-25,23.6,1540.37,2598.19,80.05,98.0,76.0,59.0,7868.5,7624.17,7321.14
SPG US Equity,2008-02-26,23.6,1540.37,2598.19,79.33,98.0,76.0,59.0,7797.94,7569.45,7278.66
SPG US Equity,2008-02-27,23.6,1540.37,2598.19,78.78,98.0,76.0,59.0,7744.04,7527.65,7246.21
SPG US Equity,2008-02-28,23.6,1540.37,2598.19,77.02,98.0,76.0,59.0,7571.56,7393.89,7142.37
SPG US Equity,2008-02-29,23.6,1540.37,2598.19,75.24,98.0,76.0,59.0,7397.12,7258.61,7037.35
SPG US Equity,2008-03-03,23.6,15.57,6.03,76.24,98.0,96.0,93.0,7495.12,7334.61,7096.35
SPG US Equity,2008-03-04,23.6,15.57,6.03,76.9,98.0,96.0,93.0,7559.8,7397.97,7157.73
SPG US Equity,2008-03-05,23.6,15.57,6.03,77.75,98.0,96.0,93.0,7643.1,7479.57,7236.78
SPG US Equity,2008-03-06,23.6,15.57,6.03,73.95,98.0,96.0,93.0,7270.7,7114.77,6883.38
SPG US Equity,2008-03-07,23.6,15.57,6.03,75.53,98.0,96.0,93.0,7425.54,7266.45,7030.32
SPG US Equity,2008-03-10,23.6,15.57,6.03,73.75,98.0,96.0,93.0,7251.1,7095.57,6864.78
SPG US Equity,2008-03-11,23.6,1620.77,1530.97,80.26,98.0,76.0,74.0,7889.08,7720.53,7470.21
SPG US Equity,2008-03-12,23.6,1620.77,1530.97,77.68,98.0,76.0,74.0,7636.24,7524.45,7279.29
SPG US Equity,2008-03-13,23.6,1620.77,1530.97,79.29,98.0,76.0,74.0,7794.02,7646.81,7398.43
SPG US Equity,2008-03-14,23.6,1620.77,1530.97,77.42,98.0,76.0,74.0,7610.76,7504.69,7260.05
SPG US Equity,2008-03-17,23.6,1620.77,1530.97,78.84,98.0,76.0,74.0,7749.92,7612.61,7365.13
SPG US Equity,2008-03-18,23.6,1620.77,1530.97,83.85,98.0,76.0,74.0,8240.9,7993.37,7735.87
SPG US Equity,2008-03-19,23.6,1620.77,1530.97,82.07,98.0,76.0,74.0,8066.46,7858.09,7604.15
SPG US Equity,2008-03-20,23.6,1620.77,1530.97,85.31,98.0,76.0,74.0,8383.98,8104.33,7843.91
SPG US Equity,2008-03-24,23.6,1620.77,1530.97,83.35,98.0,76.0,74.0,8191.9,7955.37,7698.87
SPG US Equity,2008-03-25,23.6,1620.77,1530.97,85.56,98.0,76.0,74.0,8408.48,8123.33,7862.41
SPG US Equity,2008-03-26,23.6,1620.77,1530.97,84.41,98.0,76.0,74.0,8295.78,8035.93,7777.31
SPG US Equity,2008-03-27,23.6,1620.77,1530.97,84.27,98.0,76.0,74.0,8282.06,8025.29,7766.95
SPG US Equity,2008-03-28,23.6,1620.77,1530.97,82.91,98.0,76.0,74.0,8148.78,7921.93,7666.31
SPG US Equity,2008-03-31,23.6,1620.77,1530.97,83.42,98.0,76.0,74.0,8198.76,7960.69,7704.05
SPG US Equity,2008-04-01,23.6,9.41,9.13,89.52,98.0,94.0,91.0,8796.56,8424.29,8155.45
SPG US Equity,2008-04-02,23.6,9.41,9.13,90.53,98.0,94.0,91.0,8895.54,8519.23,8247.36
SPG US Equity,2008-04-03,23.6,9.41,9.13,92.65,98.0,94.0,91.0,9103.3,8718.51,8440.28
SPG US Equity,2008-04-04,23.6,9.41,9.13,90.03,98.0,94.0,91.0,8846.54,8472.23,8201.86
SPG US Equity,2008-04-07,23.6,9.41,9.13,90.3,98.0,94.0,91.0,8873.0,8497.61,8226.43
SPG US Equity,2008-04-08,23.6,9.41,9.13,88.94,98.0,94.0,91.0,8739.72,8369.77,8102.67
SPG US Equity,2008-04-09,23.6,9.41,9.13,87.06,98.0,94.0,91.0,8555.48,8193.05,7931.59
SPG US Equity,2008-04-10,23.6,1685.59,1685.31,88.22,98.0,75.0,72.0,8669.16,8302.09,8037.15
SPG US Equity,2008-04-11,23.6,1685.59,1685.31,87.07,98.0,75.0,72.0,8556.46,8215.84,7954.35
