Date,AAPL US Equity,BRK/B US Equity,JPM US Equity,JNJ US Equity,PFE US Equity,AMZN US Equity,CMCSA US Equity,WMT US Equity,PG US Equity,GE US Equity,MMM US Equity,XOM US Equity,CVX US Equity,VZ US Equity,NEE US Equity,DUK US Equity,DOW US Equity,DD US Equity,SPG US Equity,GOOGL US Equity
26/8/2016,106.94,147.91,66.22,119.04,34.82,769,32.76,71.14,87.58,31.23,179.41,87.27,101.32,52.07,121.62,79.92,53.63,69.65,213.76,793.22
29/8/2016,106.82,149.3,66.95,119.92,35.11,771.29,32.83,71.4,88.3,31.36,180.5,87.84,102.05,52.5,122.34,80.44,54.13,70.45,215.69,795.82
30/8/2016,106,150.23,67.5,119.47,34.88,767.58,32.78,71.31,87.54,31.37,180.15,87.52,101.7,52.27,121.22,79.52,53.99,70.24,215.9,791.92
31/8/2016,106.1,150.49,67.5,119.34,34.8,769.16,32.63,71.44,87.31,31.24,179.24,87.14,100.58,52.33,120.94,79.66,53.64,69.6,215.47,789.85
1/9/2016,106.73,150.35,67.21,119.08,34.68,770.62,32.95,72.84,88.31,31.2,179.98,86.84,100.21,52.56,121,79.33,53.8,69.73,216.02,791.4
2/9/2016,107.73,150.72,67.49,119.32,34.77,772.44,33.08,72.5,88.2,31.29,180.81,87.42,100.93,52.88,123.13,80.24,54.18,70.09,216.69,796.87
6/9/2016,107.7,150.43,67.44,119.75,34.77,788.87,33.17,73,88.64,31.05,180.46,88.57,102.43,53.51,125.29,80.94,53.9,69.69,218.16,808.02
7/9/2016,108.36,149.58,67.16,119.61,34.84,784.48,33.18,72.06,87.95,31.06,179.75,88.24,102.88,53.71,125.06,80.54,53.9,69.41,218.95,807.99
8/9/2016,105.52,149.78,67.25,119.47,34.72,784.06,33.08,71.83,87.78,31.04,180.1,89.05,104.12,53.6,125.38,80.81,54.29,69.68,217.09,802.84
9/9/2016,103.13,146.62,66.65,118.23,34.1,760.14,32.56,70.3,86.24,30.11,175.64,86.84,101.27,51.82,120.86,77.95,53.41,68.43,209.9,788.48
12/9/2016,105.44,148.97,67.06,119.16,34.65,771.49,32.88,71.94,88.25,30.49,178.1,87.29,102.25,52.57,123.29,79.28,52.91,68.17,212.28,798.82
13/9/2016,107.95,146.23,66.53,117.61,34.04,761.01,32.39,71.46,87.05,29.85,176.07,85.21,99.43,51.45,121.54,78.79,52.04,67.09,206.92,788.72
14/9/2016,111.77,145.78,66.4,117.86,33.94,761.09,32.59,71.52,87.01,29.7,175.62,84.6,98.42,51.49,122.1,78.67,52.38,67.03,207.78,790.46
15/9/2016,115.57,146.66,66.64,118.63,34.14,769.69,33.12,72.4,88.06,29.75,176.59,85.08,99.5,51.98,122.73,79.06,52.85,67.56,207.91,801.23
16/9/2016,114.92,145.01,65.82,118.25,33.94,778.52,32.96,72.87,88.05,29.68,175.06,84.03,97.84,51.88,123.32,79.61,52.72,67.25,208.73,797.97
19/9/2016,113.58,145.24,66.19,117.66,33.65,775.1,32.93,72.09,88.37,29.43,176.72,83.83,98.04,51.2,124.74,80.46,53.01,67.33,209.59,795.39
20/9/2016,113.57,144.92,66.46,117.95,33.81,780.22,33.12,71.97,88.58,29.67,177.6,82.54,97.7,51.27,125.07,80.17,52.57,66.7,208.69,799.78
21/9/2016,113.55,146.46,66.84,118.91,34.28,789.74,33.58,72.19,87.8,29.85,179.59,83.3,99.63,51.87,127.84,81.9,52.74,67,210.87,805.03
22/9/2016,114.62,146.53,67.39,119.46,34.15,804.7,33.65,72.27,88.99,30.04,179.85,83.54,99.98,52.35,128.03,82.51,52.56,66.85,213.49,815.95
23/9/2016,112.71,145,67.25,118.81,34.26,805.75,33.58,72.35,87.76,29.89,177.39,83.45,99.22,52.56,126.75,82.52,52.24,66.77,213.49,814.96
26/9/2016,112.88,144.18,65.78,117.78,33.64,799.16,32.91,71.62,87.85,29.54,175.95,83.06,98.78,52.15,126.23,82.15,52.13,66.52,214.76,802.65
27/9/2016,113.09,145.34,66.36,119.22,33.83,816.11,33.09,72.33,88.36,29.88,176.3,83.24,98.98,52.49,126.79,81.43,52.57,67.26,212.93,810.73
28/9/2016,113.95,145.28,66.71,119.39,33.99,828.72,33.34,71.79,89.46,29.9,177.59,86.9,102.15,52.06,126.48,81.1,52.33,67.19,212.61,810.06
29/9/2016,112.18,143.59,65.65,117.27,33.32,829.05,33.13,70.73,88.23,29.53,175.37,86.46,101.27,52.12,123.7,80.31,51.73,66.37,207.58,802.64
30/9/2016,113.05,144.47,66.59,118.13,33.87,837.31,33.17,72.12,89.75,29.62,176.23,87.28,102.92,51.98,122.32,80.04,51.83,66.97,207.01,804.06
3/10/2016,112.52,143.76,66.51,118.81,33.68,836.74,33.1,72.01,88.66,29.64,175.04,87.05,102.45,51.88,121.13,79.09,52.42,67.84,201.84,800.38
4/10/2016,113,143.17,66.6,118.82,33.72,834.03,32.92,71.75,88.35,29.5,171.68,86.25,101.27,51.26,118.9,77.46,51.86,66.88,198.87,802.79
5/10/2016,113.05,144.15,67.69,119.18,33.9,844.36,32.9,71.67,88.85,29.5,172.39,87,102.23,50.27,118.54,77.09,52.7,68.08,195.72,801.23
6/10/2016,113.89,143.87,67.87,118.75,33.65,841.66,32.71,69.36,89.22,29.27,171.64,87.04,102.18,50.26,118.03,77.09,53.59,69.06,196.48,803.08
7/10/2016,114.06,144.52,68.11,119.24,33.56,839.43,32.68,68.7,90,29.08,171.33,86.74,102.27,49.92,121.74,76.57,52.99,68.35,196.81,800.71
10/10/2016,116.05,145.2,68.64,119.8,33.61,841.71,32.89,67.98,89.06,28.86,171.14,88.44,103.98,50.19,122.78,77.06,53.54,68.94,197.5,814.17
11/10/2016,116.3,143.95,68.31,117.64,33.13,831,32.48,67.39,88.54,28.92,169.68,87.74,103.04,49.9,121.15,75.91,53.52,68.94,195.55,809.57
12/10/2016,117.34,144.91,68.13,117.97,33.07,834.09,32.62,67.46,88.57,28.9,169.72,87.13,102.15,50.3,122.98,76.65,53.21,68.78,198.92,811.77
13/10/2016,116.98,143.22,67.74,118.26,32.76,829.28,32.56,68.23,88.24,28.77,170.02,86.56,100.79,50.29,124.63,77.94,52.91,68.14,198.79,804.08
14/10/2016,117.63,144.18,67.52,117.56,32.66,822.96,32.6,68.45,88.43,28.89,170.33,86.54,101.08,50.28,124.03,77.21,53.38,69.03,196.99,804.6
17/10/2016,117.55,143.8,67.17,118.49,32.5,812.95,32.51,68.22,87.83,28.85,170.21,86.54,101.36,50.43,124.06,77.54,53,68.66,197.49,806.84
18/10/2016,117.47,144.3,67.7,115.41,32.69,817.65,32.44,68.87,87.45,28.98,169.95,86.77,101.79,50.27,125.11,77.9,53.69,69.5,198.44,821.49
19/10/2016,117.12,144.86,68.35,114.59,32.6,817.69,32.46,68.89,85.54,29.06,169.91,87.17,102.27,50.38,124.58,78.13,53.93,69.53,198.46,827.09
20/10/2016,117.06,144.49,68.26,114.87,32.54,810.32,32.18,68.73,84.93,29.07,169.86,87.21,101.87,49.14,124.13,78.42,53.82,69.46,197.26,821.63
21/10/2016,116.6,143.6,68.49,113.44,32.18,818.99,32.03,68.34,84.33,28.98,169.5,86.62,101.3,48.2,123.71,78.02,54.1,69.7,196.55,824.06
24/10/2016,117.65,143.83,68.87,113.61,32.13,838.09,32.48,69.19,84.1,28.92,171.27,86.91,100.66,48.21,124.38,78.4,54.24,70.14,197.01,835.74
25/10/2016,118.25,143.42,68.8,113.96,32.28,835.18,32.26,69.36,86.97,28.65,166.23,86.72,100.77,47.84,125.52,78.59,54.11,69.62,197.27,828.55
26/10/2016,115.59,143.94,69.13,114.56,32.4,822.59,31.28,69.59,87.4,28.87,166.51,87.09,101.19,47.63,126.2,78.77,53.76,68.68,188.38,822.1
27/10/2016,114.48,144.45,69.23,115.7,32.48,818.36,30.74,69.83,86.58,28.63,165.76,86.92,99.92,48.54,125.12,78.42,54.56,69.84,183.23,817.35
28/10/2016,113.72,144,69.11,115.33,31.93,776.32,30.94,69.99,86.84,29.22,165.77,84.78,103.82,48.21,125.73,78.72,53.92,69.45,182.88,819.56
31/10/2016,113.54,144.3,69.26,115.99,31.71,789.82,30.91,70.02,86.8,29.1,165.3,83.32,104.75,48.1,128,80.02,53.81,68.79,185.96,809.9
1/11/2016,111.49,143.63,68.97,115.34,31.07,785.41,30.73,69.3,86.85,28.88,164.25,83.65,106.48,47.66,125.89,78.57,53.78,68.44,183.25,805.48
2/11/2016,111.59,143.19,68.68,114.86,30.63,765.56,30.74,69.45,86.74,28.49,165.73,83.45,105.39,46.94,123.68,78,53.6,68.36,179.68,788.42
3/11/2016,109.83,143.64,68.38,115.03,29.89,767.03,30.48,69.63,86.6,28.28,166.83,83.66,105.39,46.87,123.84,77.98,53.26,68.5,179.33,782.19
4/11/2016,108.84,142.95,67.76,115.11,30,755.05,30.33,69.16,85.08,28.44,166.48,83.57,104.78,47.08,123.18,77.27,53.13,68.61,180.28,781.1
7/11/2016,110.41,146.91,69.88,116.66,30.38,784.93,30.76,69.78,86.56,29.31,169.74,85.45,106.85,47.46,124.66,79.13,53.65,69.51,181.93,802.03
8/11/2016,111.06,147.79,70.03,117.05,30,787.75,31.26,69.79,87.46,29.42,171.03,85.31,107.29,47.65,125.17,79.65,53.43,69.26,183.25,811.98
9/11/2016,110.88,151.28,73.25,120.31,32.12,771.88,31.73,71.1,85.93,29.63,170.39,86.25,107.64,47.86,117.49,77.34,53.87,70.28,180.78,805.59
10/11/2016,107.79,156.06,76.65,119.54,33.49,742.38,32.55,71.39,82.96,30.41,174.28,87.05,107.79,46.69,115.06,75.16,54.15,70.95,182.29,780.29
11/11/2016,108.43,156.92,76.69,118.47,32.59,739.01,33.23,71.23,83.58,30.71,175.08,85.67,106.64,46.69,113.54,75.24,53.65,69.21,182.61,771.75
14/11/2016,105.71,157.93,79.51,116.6,32.38,719.07,33.63,70.49,83,30.51,172.91,85.28,106.59,46.18,114.44,74.44,53.46,69.07,185.59,753.22
15/11/2016,107.11,157.46,79.36,116.32,32.23,743.24,33.49,71.42,83.62,30.75,174.24,86.82,108.96,47.37,115.03,75.93,53.17,68.64,184.23,775.16
16/11/2016,109.99,157.08,77.4,116.36,31.96,746.49,33.74,71.39,83.19,30.74,172.01,85.75,108.35,47.93,114.29,73.97,53.18,68.88,182.94,779.98
17/11/2016,109.95,158.39,78.02,116.57,31.73,756.4,34.25,69.19,83.07,30.79,172.77,85.23,108.12,47.84,114.78,73.87,53.36,69.17,180.68,786.16
18/11/2016,110.06,157.75,77.71,115.36,31.48,760.16,34.17,68.54,82,30.67,172.96,85.28,109.2,48.07,114.09,73.6,53.23,68.84,180.83,775.97
21/11/2016,111.73,158.71,78.05,115,31.57,780,34.1,69.37,82.64,30.87,171.52,86.49,110.18,48.31,114.35,74.43,54,70.07,179.68,784.8
22/11/2016,111.8,158.66,78.53,112.74,31.33,785.33,34.51,70.12,82.76,31.18,171.91,86.68,110.62,49.49,113.83,73.88,54.33,70.91,181.58,785
23/11/2016,111.23,158.11,78.86,113.07,31.42,780.12,34.48,70.83,82.68,31.34,172.25,86.92,111,50.23,113.42,73.54,54.07,70.32,180.76,779
25/11/2016,111.79,158.18,78.83,114.13,31.69,780.37,34.58,71.23,83.46,31.44,173.49,87.12,111,50.67,114.76,74.35,54.18,71,181.3,780.23
28/11/2016,111.57,156.97,78.32,113.13,31.54,766.77,34.16,71.19,83.07,31.25,172.5,86.47,110.5,51.12,116.3,76.08,54.32,70.89,181.33,785.79
29/11/2016,111.46,157.68,78.92,112.48,31.92,762.52,35.07,71.37,82.89,31.05,172.77,85.9,109.34,50.96,117.27,76.37,53.99,71.2,182.3,789.44
30/11/2016,110.52,157.44,80.17,111.3,32.14,750.57,34.76,70.43,82.46,30.76,171.74,87.3,111.56,49.9,114.23,73.77,55.72,73.61,179.65,775.88
1/12/2016,109.49,160.12,81.79,111.38,31.46,743.65,34.93,70.67,81.86,31.39,172.63,87.24,113.29,49.87,112.95,72.75,56.11,73.62,176.82,764.33
2/12/2016,109.9,159.39,81.6,111.96,31.63,740.34,34.39,70.88,82.4,31.34,172.43,87.04,113,49.81,114.41,73.42,55.42,73.13,179.36,764.46
5/12/2016,109.11,160.21,83.26,111.94,31.59,759.36,34.34,69.94,82.99,31.11,171.62,87.48,113.25,49.75,115,73.61,56.06,72.89,180.76,778.22
6/12/2016,109.95,161.34,83.69,112.06,31.56,764.72,34.35,70.36,82.91,31.17,171.8,87.56,112.76,50.36,114.75,73.86,56.22,72.73,180.11,776.18
7/12/2016,111.03,164.69,84.07,111.1,31.19,770.42,34.67,70.6,84.18,31.6,176.05,88.07,114.44,51.38,117.68,74.67,56.9,73.82,183.75,791.47
8/12/2016,112.12,164.11,85.12,110.99,30.94,767.33,34.62,70.34,83.5,31.53,175.88,88.32,115.17,51.13,116.87,74.73,57.43,74.68,183.66,795.17
9/12/2016,113.95,164.86,85.49,112.26,31.7,768.66,34.73,70.08,84.37,31.78,178.49,89,115.81,51.49,116.49,75.82,57.71,74.85,183.43,809.45
12/12/2016,113.3,166.12,84.73,115.36,32.4,760.12,34.5,71.67,85.13,31.86,179.64,90.98,117.15,51.76,117.45,76.48,58.27,75.09,186.12,807.9
13/12/2016,115.19,166.62,84.76,115.89,32.83,774.34,34.99,71.8,85.18,31.74,178.83,92.58,117.42,52.36,119.02,77.32,58.15,74.75,187.43,815.34
14/12/2016,115.19,165.06,84.73,114.99,32.82,768.82,35.01,71.34,84.37,31.5,176.6,90.58,115.96,51.63,116.03,75.53,57.66,73.71,181.28,817.89
15/12/2016,115.82,165.73,86,115.89,32.75,761,34.94,71.08,84.68,31.26,176.02,90.89,117.05,51.81,117.03,76.03,58.35,74.89,180,815.65
16/12/2016,115.97,164.76,84.94,115.88,32.84,757.77,34.93,70.98,84.68,31.75,177.45,91.18,118.08,52.27,118.9,76.59,58.41,74.86,181.29,809.84
19/12/2016,116.64,165.35,85.43,116.02,32.83,766,35.08,71.58,84.71,31.92,178.16,90.42,117.65,52.91,119.22,77.13,58.78,75.03,182.63,812.5
20/12/2016,116.95,166.36,86.53,115.66,32.85,771.22,35.51,71.82,84.57,32.25,178.65,90.43,117.95,53.12,119.3,77.35,58.8,75.26,182.98,815.2
21/12/2016,117.06,165.95,86.75,115.31,32.4,770.6,35.42,71.24,84.28,32.13,178.43,90.28,117.91,52.97,118.6,77,59.08,75.46,178.17,812.2
22/12/2016,116.29,166.03,86.89,115.44,32.34,766.34,35.51,69.59,84.47,31.82,179.2,90.87,118.77,53.65,118.9,77.77,58.75,75.07,176.24,809.68
23/12/2016,116.52,165.32,87.05,115.96,32.48,760.59,35.33,69.54,84.96,31.88,178.75,90.71,118.42,53.68,119.23,77.62,58.43,74.93,175.95,807.8
27/12/2016,117.26,164.95,87.13,115.91,32.53,771.4,35.44,69.7,84.6,31.9,178.92,90.75,118.22,53.64,119.25,77.48,58.42,74.96,175.96,809.93
28/12/2016,116.76,163.75,86.5,115.1,32.35,772.13,35.23,69.31,84.07,31.7,178.08,90.3,117.91,53.44,118.65,77.03,57.9,74.38,174.2,804.57
29/12/2016,116.73,163.05,85.89,115.49,32.49,765.15,35.05,69.26,84.35,31.71,178.41,90.35,117.82,53.74,120.18,78.02,57.42,73.81,175.98,802.88
30/12/2016,115.82,162.98,86.29,115.21,32.48,749.87,34.53,69.12,84.08,31.6,178.57,90.26,117.7,53.38,119.46,77.62,57.22,73.4,177.67,792.45
3/1/2017,116.15,163.83,87.23,115.84,33,753.67,34.53,68.66,84.2,31.69,178.05,90.89,117.85,54.58,118.72,77.73,57.6,73.61,182.62,808.01
4/1/2017,116.02,164.08,86.91,115.65,33.29,757.18,34.94,69.06,84.5,31.7,178.32,89.89,117.82,54.52,119.07,77.65,58.06,74.17,184.08,807.77
5/1/2017,116.61,163.3,86.11,116.86,33.61,780.45,35.08,69.21,85.06,31.52,177.71,88.55,117.31,54.64,119,77.75,57.8,73.81,184.4,813.02
6/1/2017,117.91,163.41,86.12,116.3,33.48,795.99,35.14,68.26,85.03,31.61,178.23,88.5,116.84,53.26,118.65,77.49,57.44,73.38,186.83,825.21
9/1/2017,118.99,162.02,86.18,116.28,33.47,796.92,35.42,68.71,84.4,31.46,177.27,87.04,115.84,52.68,118.35,76.64,57.79,73.72,185.91,827.18
10/1/2017,119.11,161.47,86.43,116.16,33.44,795.9,35.46,68.23,83.49,31.37,176.58,85.93,114.96,52.76,118.58,76.5,57.67,73.56,184.19,826.01
11/1/2017,119.75,162.23,87.08,114.73,32.83,799.02,35.86,68.53,83.75,31.47,177.89,86.81,115.93,52.46,119.41,77.1,58.26,74.03,181.99,829.86
12/1/2017,119.25,161.41,86.24,114.62,32.6,813.64,35.71,67.97,83.84,31.39,177.44,86.34,116.16,52.68,119.5,77.54,58.29,74.11,183.09,829.53
13/1/2017,119.04,161.9,86.7,114.6,32.52,817.14,36.39,67.13,84.01,31.36,177.39,86.35,116.38,52.55,119.05,77.21,57.8,73.6,184.01,830.94
17/1/2017,120,159.64,83.55,114.87,32.06,809.72,36.28,68.42,85.21,31.27,177.26,87.36,116.28,52.74,120.22,77.46,57.33,72.97,185.33,827.46
18/1/2017,119.99,160.49,83.94,114.7,32.03,807.48,36.15,68.11,84.93,31.23,178.49,86.28,115.94,52.25,120.03,77.5,57.71,73.45,186.57,829.02
19/1/2017,119.78,159.41,83.3,114.2,31.7,809.04,36.31,67.62,84.7,31.21,178.68,84.73,115.58,52.36,119.28,77.12,57.09,72.95,182.92,824.37
20/1/2017,120,160.21,83.67,114.15,31.77,808.33,36.79,67.18,87.45,30.53,178.49,85.89,115.6,52.72,119.26,77.33,57.38,73.03,184.53,828.17
23/1/2017,120.08,158.81,83.71,113.91,31.46,817.88,36.63,66.65,86.96,29.75,178.51,84.97,115.39,52.41,118.78,77.03,57.14,72.78,185,844.43
24/1/2017,119.97,160.72,84.72,111.76,31.15,822.44,36.8,67.4,87.86,30,175.97,85.09,116.37,50.12,118.81,77.18,59.64,76.05,184.14,849.53
25/1/2017,121.88,164.25,86.03,112.8,31.29,836.52,36.72,66.89,87.16,30.37,176.73,85.34,117.24,49.77,119.02,77.08,60.21,76.67,182.4,858.45
26/1/2017,121.94,164.92,86.75,111.84,31.28,839.15,37.75,66.73,86.6,30.32,176.82,85.6,116.55,49.12,118.75,77.12,61.42,77.99,182.09,856.98
27/1/2017,121.95,164.4,86.93,113.38,31.42,835.77,37.98,65.66,86.72,30.01,177.48,85.51,113.79,49.6,121.37,76.94,61.31,77.7,179.51,845.03
30/1/2017,121.63,164.8,86.03,113.13,31.31,830.38,37.67,66.42,86.75,29.96,175.42,84.86,111.82,49.37,122.45,77.12,60.15,76,177.74,823.83
31/1/2017,121.35,164.14,84.63,113.25,31.73,823.48,37.71,66.74,87.6,29.7,174.82,83.89,111.35,49.01,123.72,78.54,59.63,75.5,183.77,820.19
1/2/2017,128.75,163.61,84.95,113.23,31.67,832.35,37.81,66.23,87.33,29.69,175.17,82.94,111,48.39,122.62,77.36,60.3,76.34,181.53,815.24
2/2/2017,128.53,163,84.59,113.57,31.73,839.95,37.55,66.7,87.76,29.68,174.18,83.45,112.21,48.28,123.46,77.79,59.86,76.17,182.96,818.26
3/2/2017,129.08,163.94,87.18,113.64,32.09,810.2,37.63,66.5,87.41,29.7,175.04,83.54,113.57,48.58,124.21,77.65,60.21,76.43,185.33,820.13
6/2/2017,130.29,163.42,86.77,113.4,32.23,807.64,37.27,66.4,87.4,29.66,175.1,83.31,112.98,48.03,123.86,77.57,60.02,76.29,182.07,821.62
7/2/2017,131.53,162.93,86.72,113.48,32.08,812.5,37.43,66.89,88.01,29.56,175.76,82.77,111.39,48.04,124.33,77.75,59.79,76.07,179.06,829.23
8/2/2017,132.04,162.87,85.96,113.4,32.14,819.71,37.35,67.81,88.33,29.43,177.07,81.48,111.58,48.37,126.3,78.64,59.73,75.96,180.62,829.88
9/2/2017,132.42,164.04,87.2,114.08,32.38,821.36,37.52,69.08,88.67,29.59,178.18,81.84,112.26,48.81,124.65,77.75,60.26,76.37,181.99,830.06
10/2/2017,132.12,164.01,87,115.24,32.35,827.46,37.58,68.02,87.97,29.72,179,82.52,113.05,48.98,125.47,78.1,61.19,77.21,182.1,834.85
13/2/2017,133.29,165.85,88.15,115.88,32.61,836.53,37.86,67.77,88.31,30.04,181.02,83,113.91,48.55,126,78.69,61.56,77.82,181.67,838.96
14/2/2017,135.02,166.95,89.56,116.36,32.75,836.39,38.05,68.66,87.86,30.28,181.6,82.82,112.52,48.27,126,78.04,61.72,78.05,180.94,840.03
15/2/2017,135.51,167.28,90.59,117.2,33.51,842.7,38.3,68.69,91.12,30.35,181.7,83.16,112.57,48.08,125.29,76.78,61.1,77.94,178.54,837.32
16/2/2017,135.35,167.74,90.53,118.08,33.62,844.14,38,68.87,90.79,30.45,183.41,82.3,110.68,48.46,126.19,78.9,61.41,77.79,179.18,842.17
17/2/2017,135.72,168.57,90.23,118.86,33.62,845.07,37.66,69.37,91.09,30.37,182.95,81.76,110.33,49.19,126.86,78.36,61.26,77.49,181.09,846.55
21/2/2017,136.7,168.92,91.01,119.66,33.62,856.44,37.89,71.45,91.67,30.52,183.37,81.89,111.72,49.43,128.26,79.09,61.22,77.18,185.16,849.27
22/2/2017,137.11,169.61,91.06,119.52,33.59,855.61,37.94,71.71,91.44,30.33,186.04,80.93,110.38,49.67,128.44,79.87,63.67,79.8,184.7,851.36
23/2/2017,136.53,170.15,91.13,121.7,34.06,852.19,37.65,71.31,91.13,30.02,187.19,81.78,111.02,50.31,129.17,80.91,63.37,79.59,184.99,851
24/2/2017,136.66,170.22,90.33,122.73,34.26,845.24,37.89,72.39,91.05,30.19,187.41,81.08,110.12,50.6,130.96,81.96,63.55,79.81,184.29,847.81
27/2/2017,136.93,170.63,90.43,122.4,34.28,848.64,37.53,71.74,90.89,29.94,186.91,81.54,111.75,49.94,129.87,81.86,62.91,79.23,186.33,849.67
28/2/2017,136.99,171.42,90.62,122.21,34.12,845.04,37.42,70.93,91.07,29.81,186.35,81.32,112.5,49.63,131,82.55,62.26,78.54,184.4,844.93
1/3/2017,139.79,177.28,93.6,123.86,34.42,853.08,37.59,70.45,91.66,30.19,189.86,83.02,113.88,49.81,129.41,81.93,63.46,79.71,182.52,856.75
2/3/2017,138.96,175.89,92.14,123.63,34.51,848.91,37.45,70.76,90.91,30.19,189.89,83.3,113.36,49.98,130.94,82.36,63.35,79.73,181.14,849.85
3/3/2017,139.78,175.68,92.8,123.79,34.52,849.88,37.22,70.03,90.5,30.12,189.31,82.46,113.55,50.09,130.8,81.91,63.26,79.6,179.4,849.08
6/3/2017,139.34,175.4,91.92,123.71,34.35,846.61,37.44,69.88,90.37,30,188.9,82.83,113.17,50.03,130.64,81.87,63.51,79.81,178.8,847.27
7/3/2017,139.52,175.3,91.41,123.83,33.99,846.02,37.42,69.87,90.29,29.86,189.09,82.52,111.81,49.44,130.65,81.69,63.15,79.39,177.29,851.15
8/3/2017,139,174.97,91.21,124.1,33.91,850.5,37.11,69.8,90.14,29.8,189.51,81.03,109.61,49.16,129.44,80.32,63.28,79.77,174.69,853.64
9/3/2017,138.68,175.37,91.57,125.95,34.05,853,37.38,69.86,90.34,29.66,189.9,81.67,110.04,49.28,128.75,80.05,63.54,80.48,169.32,857.84
10/3/2017,139.14,174.98,91.28,126.21,34.11,852.46,37.32,70.1,91.07,30.28,191.21,81.61,110.61,49.35,130.06,80.64,63.84,80.86,168.17,861.41
13/3/2017,139.2,175.39,91.36,126.68,34.11,854.59,37.3,69.95,91.31,29.86,191.52,81.42,109.35,49.47,130.46,80.87,64.11,81.23,168.69,864.58
14/3/2017,138.99,174.73,91.51,127.05,34.22,852.53,37.41,70.72,91,29.54,190.33,80.99,107.36,49.36,130.57,80.87,63.68,80.42,167.23,865.91
15/3/2017,140.46,174.67,91.73,128.96,34.63,852.97,37.75,70.58,91.4,29.76,191.2,82,108.88,50.14,131.9,82,64.44,81.49,170,868.39
16/3/2017,140.69,174.08,91.64,128.46,34.43,853.42,37.68,70.44,91.44,29.75,190.31,82.07,107.86,50.04,129.9,81.62,63.86,80.61,169.4,870
17/3/2017,139.99,172.82,90.68,128.06,34.32,852.31,37.46,69.89,91,29.88,192.36,82,107.68,50.39,130.23,81.84,64.03,81.25,168.02,872.37
20/3/2017,141.46,172.07,90.03,128.07,34.38,856.97,37.48,69.98,91.22,29.74,193.01,82,107.66,50.24,129.89,81.18,64.5,81.5,168.11,867.91
21/3/2017,139.84,169.47,87.39,127.25,34.25,843.2,37.07,69.9,91.19,29.39,192.13,81.83,108.04,50.16,131.85,82.68,63.08,79.76,168.96,850.14
22/3/2017,141.42,169.3,87.53,126.26,34.47,848.06,37.04,70.25,90.99,29.53,192.22,81.76,108.39,49.71,132.41,82.76,62.79,79.18,165.4,849.8
23/3/2017,140.92,169.89,87.39,125.9,34.29,847.38,37.22,69.86,90.77,29.62,192.14,81.86,107.87,49.64,132.09,82.68,63.83,80.56,167.56,839.65
24/3/2017,140.64,168.66,87.29,125.48,34,845.61,37.38,69.61,90.57,29.72,191.51,81.23,107.99,49.68,132.8,82.99,63.08,79.6,167.95,835.14
27/3/2017,140.88,167.44,87.24,125.8,34.18,846.82,37.11,69.66,90.49,29.44,190.43,81.25,106.28,49.14,131.1,82.79,64.02,80.58,166.15,838.51
28/3/2017,143.8,168.31,88.6,125.66,34.16,856,37.09,70.32,90.76,29.62,190.99,81.84,107.17,49.3,131.26,82.93,65,81.84,168.05,840.63
29/3/2017,144.12,166.59,88.27,124.92,34.33,874.32,37.22,70.74,90.6,29.68,190.68,82.02,108.07,49.13,130.55,82.42,64.42,81.87,169.86,849.87
30/3/2017,143.93,167.36,89.03,124.66,34.35,876.34,37.51,71.59,90.2,29.87,191.28,83.7,107.78,49.06,128.13,82.04,64.18,81.64,170.04,849.48
31/3/2017,143.66,166.68,87.84,124.55,34.21,886.54,37.59,72.08,89.85,29.8,191.33,82.01,107.37,48.75,128.37,82.01,63.54,80.33,172.03,847.8
3/4/2017,143.7,166.87,87.52,124.69,34.24,891.51,37.56,71.83,89.68,29.88,190.72,82.07,107.8,49.18,128.72,82.25,63.06,79.67,174.06,856.75
4/4/2017,144.77,166.86,87.31,124.68,34.34,906.83,37.79,72.01,89.91,30.02,190.19,82.37,108.66,49.31,129.54,82.37,63.2,79.8,170.56,852.57
5/4/2017,144.02,165.83,86.19,124.8,34.19,909.28,37.34,71.65,89.97,29.97,190.24,82.53,108.64,49.02,130.64,82.87,63.52,80.47,170.29,848.91
6/4/2017,143.66,166.47,86.48,125.05,34.11,898.28,38.13,71.43,89.4,29.93,189.89,83.01,109.29,48.43,129.76,82.59,63.61,80.64,169.8,845.1
7/4/2017,143.34,166.17,86.18,124.92,34.1,894.88,38.03,72.9,89.23,29.99,189.99,82.76,108.86,48.66,128.93,82.26,63.19,80.05,169.81,842.1
10/4/2017,143.17,166.35,85.88,124.34,34.04,907.04,37.67,73.06,89.49,30.01,189.71,83.13,109.43,48.54,129.43,82.4,63.27,80,171.49,841.7
11/4/2017,141.63,165.7,85.73,124.22,33.93,902.36,37.23,73.43,89.8,30.04,190.07,82.84,108.97,48.7,129.32,82.19,62.49,79.14,173.35,839.88
12/4/2017,141.8,165.11,85.4,125.4,33.92,896.23,37.29,73.44,90.31,29.77,189.7,82.97,108.97,48.92,130.51,82.78,61.92,78.43,173.28,841.46
13/4/2017,141.05,162.9,84.4,124.99,33.88,884.67,37.14,73.15,90.03,29.56,188.65,81.69,106.1,48.62,130.77,82.59,61.06,77.44,173.84,840.18
17/4/2017,141.83,164.35,85.86,125.72,34,901.99,37.2,73.49,90.39,29.64,190.36,81.58,106.17,48.81,130.91,82.93,61.73,78.09,174.57,855.13
