Securities,Date,Buy_Hold,SD_05,SD_1,SD_2
MMM,28/7/2014,0.002824839,0,0,0.002824858
MMM,29/7/2014,-0.010374368,0,0,-0.010374437
MMM,30/7/2014,-0.001943891,0,0,-0.001943904
MMM,31/7/2014,-0.019824566,0,0,0
MMM,1/8/2014,-0.005535408,-0.005531143,-0.005530772,-0.005531007
MMM,4/8/2014,0.004567154,0.004563616,0.004563308,0.004563503
MMM,5/8/2014,-0.006890622,0,0,-0.006885139
MMM,6/8/2014,-0.001645195,0,0,-0.001643877
MMM,7/8/2014,-0.00300922,0,0,0
MMM,8/8/2014,0.01236067,0.012350145,0.012348666,0.012350598
MMM,11/8/2014,-0.001916647,0,-0.001914808,-0.001915104
MMM,12/8/2014,0.002133697,0,0.002131646,0.002131976
MMM,13/8/2014,0.006529406,0,0.006523143,0.006524151
MMM,14/8/2014,0.003807616,0,0.003803987,0.003804571
MMM,15/8/2014,-0.002950246,0,-0.002947445,-0.002947896
MMM,18/8/2014,0.015499394,0.015496987,0.015484637,0.015487012
MMM,19/8/2014,0.000901894,0,0,0.000901185
MMM,20/8/2014,0.002425989,0,0,0
MMM,21/8/2014,-0.000691462,0,0,0
MMM,22/8/2014,-0.002560181,0,0,0
MMM,25/8/2014,0.003954186,0,0,0
MMM,26/8/2014,-0.000690985,0,0,0
MMM,27/8/2014,-0.004563652,0,0,0
MMM,28/8/2014,0.000277853,0,0,0
MMM,29/8/2014,0.000138888,0,0,0
MMM,2/9/2014,0.001527555,0,0,0
MMM,3/9/2014,-0.002773136,-0.002771443,0,0
MMM,4/9/2014,-0.001459945,0,0,0
MMM,5/9/2014,0.004107747,0,0,0
MMM,8/9/2014,0.004784323,0,0,0
MMM,9/9/2014,-0.002967338,0,0,0
MMM,10/9/2014,0.001245838,0,0,0
MMM,11/9/2014,-0.002004686,-0.002003273,0,0
MMM,12/9/2014,-0.002839905,0,0,0
MMM,15/9/2014,0.003751015,0,0,0
MMM,16/9/2014,0.002560535,0,0,0
MMM,17/9/2014,0.003589399,0.003586775,0.003587794,0
MMM,18/9/2014,0.010110665,0,0,0
MMM,19/9/2014,-0.001021374,0,0,0
MMM,22/9/2014,-0.006679798,0,0,0
MMM,23/9/2014,-0.009195022,0,0,0
MMM,24/9/2014,0.003532075,0,0,0
MMM,25/9/2014,-0.016563029,-0.016552723,-0.016556423,-0.016555858
MMM,26/9/2014,-0.00042105,-0.000420783,-0.000420879,-0.000420864
MMM,29/9/2014,-0.001614703,-0.001613681,-0.001614048,-0.001613992
MMM,30/9/2014,-0.00358622,-0.003583946,-0.003584762,-0.003584638
MMM,1/10/2014,-0.017642779,-0.017631553,-0.017635583,-0.017634969
MMM,2/10/2014,-0.003663766,-0.003661393,-0.003662245,-0.003662115
MMM,3/10/2014,0.010815407,0,0.0108109,0.010810515
MMM,6/10/2014,0.001212631,0,0,0.001212088
MMM,7/10/2014,-0.018951129,-0.018944758,0,-0.018942659
MMM,8/10/2014,0.027087669,0.027078388,0,0.027075329
MMM,9/10/2014,-0.019585518,0,0,-0.019576831
MMM,10/10/2014,-0.03468891,0,0,-0.034673216
MMM,14/10/2014,0.002614847,0,0,0.002613622
MMM,15/10/2014,0.00029806,0,0,0.000297921
MMM,16/10/2014,0.006182908,0.006182998,0.006180927,0.006180019
MMM,17/10/2014,0.017398253,0.017398505,0.017392712,0.017390173
MMM,20/10/2014,0.001455381,0.001455402,0.001454926,0.001454717
MMM,21/10/2014,0.024196883,0,0.024189319,0.024185853
MMM,22/10/2014,-0.014047432,-0.014035454,-0.014043144,-0.01404118
MMM,23/10/2014,0.04389404,0.043856079,0.043880451,0.043874226
MMM,24/10/2014,0.024401839,0,0,0.024391287
MMM,27/10/2014,0.006527106,0,0,0.006524351
MMM,28/10/2014,0.010028009,0.010024912,0,0.010023804
MMM,29/10/2014,-0.000330948,0,0,-0.000330811
MMM,30/10/2014,0.00721706,0,0,0.007214062
MMM,31/10/2014,0.010978101,0,0,0.010973573
MMM,3/11/2014,-0.003056095,0,0,-0.003054848
MMM,4/11/2014,0.011413959,0,0,0.011409289
MMM,5/11/2014,0.004127141,0,0,0.004125471
MMM,6/11/2014,0.002311975,0,0,0.002311043
MMM,7/11/2014,0.003203669,0,0,0.003202382
MMM,10/11/2014,0.007089434,0,0,0
MMM,12/11/2014,0.000126838,0.00012674,0,0
MMM,13/11/2014,0.004248545,0,0,0
MMM,14/11/2014,0.003157143,0,0,0
MMM,17/11/2014,-0.001007106,0,0,0
MMM,18/11/2014,0.009199109,0,0,0
MMM,19/11/2014,-0.008241191,0,0,0
MMM,20/11/2014,0.003336459,0,0,0
MMM,21/11/2014,0.005019418,0,0,0
MMM,24/11/2014,-0.001748022,0,0,0
MMM,25/11/2014,-0.01138204,0,0,0
MMM,26/11/2014,0.001581467,0.001580168,0.00158,0
MMM,28/11/2014,0.011242269,0.011233044,0.011231855,0.011238706
MMM,1/12/2014,-0.012054135,0,-0.012043094,-0.012050357
MMM,2/12/2014,0.015425364,0.015414353,0.015411063,0.015420471
MMM,3/12/2014,0.010334886,0.010327621,0.010325449,0.010331657
MMM,4/12/2014,0,0,0,0
MMM,5/12/2014,6.16215E-05,0,0,6.16E-05
MMM,8/12/2014,-0.008256772,0,0,-0.008254219
MMM,9/12/2014,-0.000621307,-0.000621024,-0.000620782,-0.000621113
MMM,10/12/2014,-0.016101855,-0.016094511,-0.016088253,-0.016096832
MMM,11/12/2014,0.005749994,0.005747328,0.005745057,0.005748171
MMM,12/12/2014,-0.012753577,-0.012747698,-0.01274269,-0.012749556
MMM,15/12/2014,-0.001718202,-0.0017174,-0.001716716,-0.001717653
MMM,16/12/2014,0.014024259,0.0140177,0.014012112,0.014019773
MMM,17/12/2014,0.009744075,0.00973958,0.009735751,0.009741001
MMM,18/12/2014,0.029261423,0,0,0.029252282
MMM,19/12/2014,0.001088791,0,0,0.00108846
MMM,22/12/2014,0.010815643,0,0,0.010812363
MMM,23/12/2014,-0.002391043,0,0,-0.002390325
MMM,24/12/2014,0.000539274,0,0,0.000539112
MMM,26/12/2014,-0.004192093,0,0,-0.004190833
MMM,29/12/2014,0.002706262,0,0,0.002705445
MMM,30/12/2014,-0.005217985,0,0,-0.005216414
MMM,31/12/2014,-0.009164298,0,0,-0.009161526
MMM,2/1/2015,-0.001582076,0,0,-0.001581593
MMM,5/1/2015,-0.022549834,0,0,-0.022542938
MMM,6/1/2015,-0.010662109,0,0,-0.010658773
MMM,7/1/2015,0.0072477,0,0,0.007245408
MMM,8/1/2015,0.023964305,0.023948918,0.023965251,0.023956781
MMM,9/1/2015,-0.012282232,-0.012274531,-0.012282706,-0.012278466
MMM,12/1/2015,-0.005444162,0,0,-0.005442472
MMM,13/1/2015,-0.00074645,0,0,-0.000746217
MMM,14/1/2015,-0.004855547,0,0,-0.00485403
MMM,15/1/2015,-0.001125978,0,0,-0.001125625
MMM,16/1/2015,0.014654214,0,0,0.014649609
MMM,20/1/2015,-0.000370322,0,0,-0.000370208
MMM,21/1/2015,0.003704595,0,0,0.003703447
MMM,22/1/2015,0.020607645,0,0,0.020601284
MMM,23/1/2015,-0.011271101,0,0,-0.011267692
MMM,26/1/2015,0.001341128,0,0,0.001340718
MMM,27/1/2015,-0.003713601,0,0,-0.003712467
MMM,28/1/2015,0.001894275,0,0,0.001893694
MMM,29/1/2015,0.013356832,0,0,0.013352744
MMM,30/1/2015,-0.023051316,0,0,-0.023044355
MMM,2/2/2015,0.013060538,0,0,0.0130565
MMM,3/2/2015,0.009243435,0.00923983,0.009238552,0.009240614
MMM,4/2/2015,-0.006808827,0,0,-0.006806769
MMM,5/2/2015,0.010556265,0,0,0.010553051
MMM,6/2/2015,-0.002881654,0,0,-0.002880785
MMM,9/2/2015,-0.007405577,0,0,-0.00740334
MMM,10/2/2015,0.005944401,0.005938711,0,0.005942591
MMM,11/2/2015,-0.008080027,0,0,0
MMM,12/2/2015,0.008692955,0,0,0
MMM,13/2/2015,0.000180798,0,0,0
MMM,17/2/2015,0.005905001,0,0,0
MMM,18/2/2015,0.002875267,0,0,0
MMM,19/2/2015,-0.001851619,0,0,0
MMM,20/2/2015,0.006163567,0,0,0
MMM,23/2/2015,0.004103698,0,0,0
MMM,24/2/2015,0.001836155,0,0,0
MMM,25/2/2015,-0.001359812,0,0,0
MMM,26/2/2015,0.004262599,0,0,0
MMM,27/2/2015,-0.005659342,0,0,0
MMM,2/3/2015,0.010968096,0,0,0
MMM,3/3/2015,-0.013077566,0,0,0
MMM,4/3/2015,-0.006595717,0,0,0
MMM,5/3/2015,0.002452431,0,0,0
MMM,6/3/2015,-0.01915377,0,0,0
MMM,9/3/2015,0.012227688,0,0,0
MMM,10/3/2015,-0.024700851,0,0,0
MMM,11/3/2015,-0.003265939,-0.003266322,-0.003264218,0
MMM,12/3/2015,0.016939614,0.016941603,0.016930657,0
MMM,13/3/2015,-0.010517291,0,-0.010511822,0
MMM,16/3/2015,0.021319599,0,0.021308396,0
MMM,17/3/2015,-0.011911133,0,-0.011905005,0
MMM,18/3/2015,0.013637662,0.013635473,0.01363056,0
MMM,19/3/2015,-0.004865127,-0.004864357,-0.004862628,0
MMM,20/3/2015,0.005009626,0.005008829,0.00500704,0
MMM,23/3/2015,-0.002162019,0,-0.002160908,0
MMM,24/3/2015,0.001143538,0.001143585,0.001142949,0
MMM,25/3/2015,-0.02176252,0,0,0
MMM,26/3/2015,-0.000676004,0,0,0
MMM,27/3/2015,0.005596176,0,0,0
MMM,30/3/2015,0.015594324,0,0,0
MMM,31/3/2015,-0.006623672,-0.006621002,-0.006617233,-0.006624126
MMM,1/4/2015,-0.014729859,-0.014723881,-0.014715444,-0.014730876
MMM,2/4/2015,0.001722642,0.001721932,0.001720931,0.001722763
MMM,6/4/2015,0.01645979,0.016453022,0.01644347,0.016460941
MMM,7/4/2015,0.004410849,0.004409064,0.004406546,0.004411152
MMM,8/4/2015,0.000360943,0.000360798,0.000360593,0.000360968
MMM,9/4/2015,0.003127048,0.003125789,0.003124012,0.003127262
MMM,10/4/2015,0.001678546,0.001677872,0.001676922,0.001678661
MMM,13/4/2015,-0.007361257,-0.007358307,-0.007354144,-0.007361759
MMM,14/4/2015,0.000904372,0.000904007,0.000903491,0.000904434
MMM,15/4/2015,0.002710663,0.00270957,0.002708027,0.002710849
MMM,16/4/2015,-0.003304077,-0.003302748,-0.003300872,-0.003304303
MMM,17/4/2015,-0.025194226,-0.025184059,-0.02516971,-0.025195955
MMM,20/4/2015,0.017312695,0.017305528,0.017295413,0.017313914
MMM,21/4/2015,-0.003099719,0,-0.003096678,-0.003099934
MMM,22/4/2015,0.004084842,0,0.004080821,0.004085126
MMM,23/4/2015,-0.0304206,0,-0.030390779,-0.030422703
MMM,24/4/2015,-0.004195865,0,-0.004191623,-0.004196164
MMM,27/4/2015,-0.006351761,0,-0.006345312,-0.006352215
MMM,28/4/2015,0.002215175,0,0.002212912,0.002215335
MMM,29/4/2015,-0.008588514,0,-0.008579758,-0.008589131
MMM,30/4/2015,-0.003694479,0,-0.003690679,-0.003694747
MMM,1/5/2015,0.0082475,0,0.008238988,0.008248101
MMM,4/5/2015,0.008497091,0,0.008488393,0.008497704
MMM,5/5/2015,-0.006979331,0,-0.006972246,-0.006979831
MMM,6/5/2015,-0.001709607,0,-0.001707859,-0.00170973
MMM,7/5/2015,0.00615244,0,0.00614614,0.006152884
MMM,8/5/2015,0.012544834,0,0.012532067,0.012545735
MMM,11/5/2015,-0.004358084,0,-0.004353704,-0.004358393
MMM,12/5/2015,0.001063025,0,0.001061952,0.0010631
MMM,13/5/2015,0.007745593,0,0.007737782,0.007746144
MMM,14/5/2015,0.011405121,0,0.011393709,0.011405926
MMM,15/5/2015,0.000919281,0,0.000918371,0.000919345
MMM,18/5/2015,-0.002632851,0,-0.002630249,-0.002633035
MMM,19/5/2015,0.001534768,0,0.001533247,0.001534876
MMM,20/5/2015,-0.007478192,0,0,-0.007478714
MMM,21/5/2015,0.000988136,0,0,0.000988205
MMM,22/5/2015,-0.006663334,0,0,0
MMM,26/5/2015,-0.008633485,0,0,0
MMM,27/5/2015,0.00895928,0,0,0
MMM,28/5/2015,-0.00093144,0,0,0
MMM,29/5/2015,-0.011125542,0,0,0
MMM,1/6/2015,-0.000628531,0,0,0
MMM,2/6/2015,0.000628927,0,0,0
MMM,3/6/2015,0.00678814,0.006785829,0.006783065,0.006785577
MMM,4/6/2015,-0.011299715,0,0,-0.011295478
MMM,5/6/2015,-0.008019143,-0.008016224,-0.008012672,-0.008016102
MMM,8/6/2015,-0.003119012,-0.003117867,-0.003116475,-0.00311782
MMM,9/6/2015,0.002490246,0,0.002488214,0.002489291
MMM,10/6/2015,0.013120933,0,0,0.013115913
MMM,11/6/2015,0.005155254,0,0,0.005153307
MMM,12/6/2015,-0.011383464,0,0,-0.011379188
MMM,15/6/2015,-0.013728874,-0.013725959,0,-0.013723657
MMM,16/6/2015,0.003977137,0,0,0.003975605
MMM,17/6/2015,0.00293909,0,0,0.002937962
MMM,18/6/2015,0.017009508,0,0,0.017003
MMM,19/6/2015,-0.004196916,0,0,-0.004195337
MMM,22/6/2015,0.004592032,0,0,0.004590297
MMM,23/6/2015,0.001001872,0,0,0.001001495
MMM,24/6/2015,-0.014387496,0,0,-0.014382091
MMM,25/6/2015,-0.01028173,0,0,-0.010277811
MMM,26/6/2015,0.007502836,0,0,0.007499946
MMM,29/6/2015,-0.019985866,0,0,-0.019978225
MMM,30/6/2015,0.002273155,0,0,0.002272268
MMM,1/7/2015,0.008747998,0,0,0.008744593
MMM,2/7/2015,-0.001734427,0,0,-0.001733758
MMM,6/7/2015,-0.001930489,0,0,-0.001929743
MMM,7/7/2015,0.002256594,0.002254889,0.002255,0.00225572
MMM,8/7/2015,-0.017497472,0,-0.017485146,-0.017490711
MMM,9/7/2015,0.006809356,0.006806304,0.006804474,0.006806678
MMM,10/7/2015,0.007803811,0.007800336,0.007798253,0.007800762
MMM,13/7/2015,0.009808285,0.009803952,0.009801354,0.009804483
MMM,14/7/2015,0.001980944,0.001980078,0.001979558,0.001980184
MMM,15/7/2015,-0.004974457,0,-0.004970983,-0.004972552
MMM,16/7/2015,0.007498989,0.00749991,0.007493726,0.007496102
MMM,17/7/2015,-0.003053609,-0.003053981,-0.003051482,-0.003052443
MMM,20/7/2015,0.002743904,0.002744239,0.002741987,0.002742852
MMM,21/7/2015,-0.008654646,-0.008655701,-0.008648615,-0.008651338
MMM,22/7/2015,-0.002246743,-0.00224702,-0.002245164,-0.002245877
MMM,23/7/2015,-0.038023295,-0.038027981,-0.037996508,-0.038008602
MMM,24/7/2015,-0.001136964,-0.001137109,-0.001136131,-0.001136507
MMM,27/7/2015,-0.004151294,-0.004151826,-0.00414825,-0.004149624
MMM,28/7/2015,0.016136512,0.01613859,0.016124632,0.016129995
MMM,29/7/2015,0.002249703,0,0.002248073,0.002248809
MMM,30/7/2015,0.000792231,0,0.000791658,0.000791917
MMM,31/7/2015,-0.00151724,0,-0.001516144,-0.001516639
MMM,3/8/2015,-0.008060199,0,-0.008054368,-0.008057
MMM,4/8/2015,0.001864913,0,0.001863553,0.001864167
MMM,5/8/2015,0.004055284,0,0.004052332,0.004053665
MMM,6/8/2015,-0.011587023,0,-0.011578622,-0.011582415
MMM,7/8/2015,-0.002478547,0,-0.002476729,-0.002477549
MMM,10/8/2015,0.015781235,0,0.015769631,0.01577487
MMM,11/8/2015,-0.018246603,0,-0.018233394,-0.018239358
MMM,12/8/2015,0.000269358,0,0.00026916,0.000269249
MMM,13/8/2015,-0.007540004,0,-0.007534446,-0.007536955
MMM,14/8/2015,0.005969298,0,0.005964864,0.005966866
MMM,17/8/2015,0.00647332,0,0.00646854,0.006470698
MMM,18/8/2015,-0.006230695,-0.006229268,-0.006226124,-0.006228188
MMM,19/8/2015,-0.016449693,-0.016445901,-0.01643755,-0.016443033
MMM,20/8/2015,-0.017273166,-0.017269117,-0.017260202,-0.017266055
MMM,21/8/2015,-0.008788386,-0.00878629,-0.008781674,-0.008784705
MMM,24/8/2015,-0.024698997,-0.024693054,-0.024679967,-0.024688559
MMM,25/8/2015,-0.006782056,-0.006780383,-0.006776699,-0.006779117
MMM,26/8/2015,0.036902237,0.03689307,0.036872886,0.036886137
MMM,27/8/2015,0.008266719,0.008264739,0.008260378,0.008263241
MMM,28/8/2015,0.002153959,0.002153447,0.00215232,0.00215306
MMM,31/8/2015,-0.014351974,-0.014348571,-0.014341078,-0.014345998
MMM,1/9/2015,-0.025604766,0,-0.025585045,-0.025593949
MMM,2/9/2015,0.01978039,0,0.019764755,0.019771814
MMM,3/9/2015,0.003539547,0,0.003536803,0.003538042
MMM,4/9/2015,-0.013402837,-0.013391117,-0.013392485,-0.013397159
MMM,8/9/2015,0.025668336,0.025645586,0.025648241,0.025657314
MMM,9/9/2015,-0.017915521,-0.017900039,-0.017901846,-0.01790802
MMM,10/9/2015,-0.000567855,-0.000567355,-0.000567414,-0.000567613
MMM,11/9/2015,0.003409066,0.003406065,0.003406415,0.003407612
MMM,14/9/2015,-0.003185141,-0.003182346,-0.003182672,-0.003183787
MMM,15/9/2015,0.019810975,0.019793537,0.019795572,0.019802526
MMM,16/9/2015,0.004177661,0.004174055,0.004174476,0.004175914
MMM,17/9/2015,-0.008667252,-0.008659802,-0.008660671,-0.008663642
MMM,18/9/2015,-0.023291432,-0.023271237,-0.023273594,-0.023281647
MMM,21/9/2015,0.003007712,0.003005042,0.003005354,0.003006418
MMM,22/9/2015,-0.014422284,0,-0.01441101,-0.0144161
MMM,23/9/2015,-0.00260792,-0.00260724,-0.002605852,-0.002606786
MMM,24/9/2015,-0.000581053,-0.000580901,-0.000580591,-0.0005808
MMM,25/9/2015,0.014389427,0.014385661,0.014377977,0.014383146
MMM,28/9/2015,-0.008453871,0,-0.008447239,-0.008450233
MMM,29/9/2015,0.022904454,0,0.022886333,0.022894514
MMM,30/9/2015,0.00155399,0,0.001552788,0.001553331
MMM,1/10/2015,-0.006841053,0,-0.00683577,-0.006838156
MMM,2/10/2015,0.017042909,0,0,0.01703564
MMM,5/10/2015,0.02178451,0,0,0.021775375
MMM,6/10/2015,-0.003621677,-0.003620768,-0.003618802,-0.003620191
MMM,7/10/2015,0.012001835,0.01199881,0.011992273,0.011996892
MMM,8/10/2015,0.013147102,0.013143828,0.013136751,0.013141751
MMM,9/10/2015,0.002809345,0.002808655,0.002807162,0.002808217
MMM,13/10/2015,-0.005269441,-0.005268149,-0.005265357,-0.00526733
MMM,14/10/2015,-0.005297355,-0.005296049,-0.005293228,-0.005295221
MMM,15/10/2015,0.005864864,0.005863411,0.005860271,0.00586249
MMM,16/10/2015,-0.00328394,0,-0.003281383,-0.003282618
MMM,19/10/2015,-0.004706799,0,-0.004703122,-0.004704898
MMM,20/10/2015,0.007498934,0,0.007493049,0.007495892
MMM,21/10/2015,0.004760914,0,0.004757205,0.004758996
MMM,22/10/2015,0.04124371,0,0.041211731,0.041227178
MMM,23/10/2015,-0.001345972,0,-0.00134497,-0.001345454
MMM,26/10/2015,0.004813523,0,0.004809934,0.004811668
MMM,27/10/2015,0.001213584,0,0.001212684,0.001213119
MMM,28/10/2015,0.008612384,0.008607353,0.008606,0.008609084
MMM,29/10/2015,-0.002972783,0,-0.002970598,-0.002971653
MMM,30/10/2015,-0.002537571,0,0,-0.002536605
MMM,2/11/2015,0.017235783,0,0,0.017229199
MMM,3/11/2015,-0.007315196,0,0,-0.007312449
MMM,4/11/2015,0.001007741,0,0,0.001007359
MMM,5/11/2015,0.000503363,0,0,0.000503173
MMM,6/11/2015,0.001697995,0,0,0.001697354
MMM,9/11/2015,-0.011237999,0,0,-0.011233761
MMM,10/11/2015,0.000761948,0,0,0.000761658
MMM,12/11/2015,-0.008184706,0,0,-0.008181587
MMM,13/11/2015,-0.00415811,0,0,-0.004156512
MMM,16/11/2015,0.016444935,0,0,0.01643859
MMM,17/11/2015,-0.00745745,0,0,-0.007454619
MMM,18/11/2015,0.002292249,0,0,0.002291372
MMM,19/11/2015,0.006289267,0,0,0.006286867
MMM,20/11/2015,0.003598461,0,0,0.003597097
MMM,23/11/2015,-0.001887136,0,0,-0.001886423
MMM,24/11/2015,-0.005672113,0,0,-0.005669966
MMM,25/11/2015,-0.000760596,0,0,-0.000760306
MMM,27/11/2015,0.002283525,0,0,0.002282655
MMM,30/11/2015,-0.008923428,0,0,-0.008920036
MMM,1/12/2015,0.002043409,0,0,0.002042626
MMM,2/12/2015,-0.007647159,0,0,-0.007644232
MMM,3/12/2015,-0.008476697,-0.008472629,-0.00847398,-0.008473428
MMM,4/12/2015,0.0248703,0,0,0.024860626
MMM,7/12/2015,-0.002970153,0,0,-0.002969025
MMM,8/12/2015,-0.006084767,-0.00608419,-0.006081059,-0.006082451
MMM,9/12/2015,-0.004719056,-0.004718606,-0.004716163,-0.004717248
MMM,10/12/2015,0.009418788,0.009417886,0.009412986,0.009415164
MMM,11/12/2015,-0.017074917,-0.017073296,-0.017064497,-0.017068407
MMM,14/12/2015,0.018081894,0.018080148,0.018070668,0.018074881
MMM,15/12/2015,-0.060259676,-0.060253959,-0.060222928,-0.060236718
MMM,16/12/2015,0.012284761,0.012283521,0.012276789,0.012279781
MMM,17/12/2015,-0.00733475,-0.007334018,-0.007330048,-0.007331812
MMM,18/12/2015,-0.012964241,-0.012962939,-0.01295587,-0.012959011
MMM,21/12/2015,0.003811053,0.003810665,0.003808559,0.003809495
MMM,22/12/2015,0.010101624,0,0,0.010097511
MMM,23/12/2015,0.014698871,0,0,0.014692946
MMM,24/12/2015,0.000198438,0,0,0.000198359
MMM,28/12/2015,0.000198398,0,0,0.000198319
MMM,29/12/2015,0.011041977,0,0,0.011037592
MMM,30/12/2015,-0.006408956,0,0,-0.006406438
MMM,31/12/2015,-0.008359056,0,0,-0.008355751
MMM,4/1/2016,-0.025354931,0,0,-0.025344823
MMM,5/1/2016,0.004358455,0,0,0.004356672
MMM,6/1/2016,-0.020138183,0,0,-0.020129982
MMM,7/1/2016,-0.024358002,-0.024344738,-0.024348426,-0.024347879
MMM,8/1/2016,-0.003404472,-0.003402572,-0.0034031,-0.003403022
MMM,11/1/2016,-0.000213506,-0.000213387,-0.00021342,-0.000213415
MMM,12/1/2016,0.00284736,0.002845765,0.002846208,0.002846142
MMM,13/1/2016,-0.015190122,-0.015181637,-0.015183996,-0.015183646
MMM,14/1/2016,0.017730876,0.017720819,0.017723615,0.0177232
MMM,15/1/2016,-0.017634432,0,-0.017627337,-0.017626931
MMM,19/1/2016,-0.00216277,-0.002163091,-0.002161884,-0.002161833
MMM,20/1/2016,-0.010331546,-0.010333083,-0.010327306,-0.010327063
MMM,21/1/2016,0.005840225,0.005841102,0.005837802,0.005837664
MMM,22/1/2016,0.012773892,0,0.012768625,0.012768324
MMM,25/1/2016,-0.013974384,0,-0.013968695,-0.01396837
MMM,26/1/2016,0.052401671,0,0.052380034,0.052378798
MMM,27/1/2016,0.005317642,0,0.005315555,0.005315436
MMM,28/1/2016,0.012159013,0,0.012154267,0.012153996
MMM,29/1/2016,0.024976071,0,0.02496644,0.02496589
MMM,1/2/2016,-0.015031019,0,0,-0.015025041
MMM,2/2/2016,-0.005781473,0,0,-0.005779138
MMM,3/2/2016,0.031442069,0,0,0.0314293
MMM,4/2/2016,0.006031164,0,0,0.006028789
MMM,5/2/2016,0.000195489,0,0,0.000195413
MMM,8/2/2016,0.002801467,0,0,0.00280037
MMM,9/2/2016,0.005457344,0,0,0.005455214
MMM,10/2/2016,-0.014797007,0,0,-0.014791264
MMM,11/2/2016,-0.011674349,0,0,-0.01166975
MMM,12/2/2016,0.021832753,0.021830315,0.021826512,0.021824051
MMM,16/2/2016,0.010196061,0,0.010193209,0.010192084
MMM,17/2/2016,0.007007347,0.007007063,0.007005406,0.007004641
MMM,18/2/2016,0.001021444,0.001021403,0.001021163,0.001021052
MMM,19/2/2016,-0.002104578,0,-0.002104,-0.002103772
MMM,22/2/2016,0.007988699,0.007981657,0.0079865,0.007985633
MMM,23/2/2016,-0.009700672,-0.009692188,-0.009698023,-0.009696978
MMM,24/2/2016,0.006722537,0.0067166,0.006720683,0.006719952
MMM,25/2/2016,0.011256604,0.011246729,0.01125352,0.011252304
MMM,26/2/2016,-0.004527988,-0.00452406,-0.004526761,-0.004526277
MMM,29/2/2016,-0.008844468,0,-0.008842061,-0.008841112
MMM,1/3/2016,0.017336874,0.017320498,0.017332114,0.017330237
MMM,2/3/2016,-0.001127742,-0.001126695,-0.001127437,-0.001127317
MMM,3/3/2016,-0.000188169,-0.000187994,-0.000188118,-0.000188098
MMM,4/3/2016,0.004328705,0.00432468,0.004327535,0.004327074
MMM,7/3/2016,0.003123223,0,0.003122383,0.003122051
MMM,8/3/2016,-0.002303989,0,-0.002303371,-0.002303127
MMM,9/3/2016,-0.000686552,-0.000686473,-0.000686367,-0.000686294
MMM,10/3/2016,-0.001249133,-0.00124899,-0.001248797,-0.001248665
MMM,11/3/2016,0.01244442,0.012442994,0.012441068,0.012439746
MMM,14/3/2016,-0.000432363,-0.000432314,-0.000432248,-0.000432203
MMM,15/3/2016,0.003707571,0,0.003706584,0.003706195
MMM,16/3/2016,0.0029551,0,0.002954317,0.002954008
MMM,17/3/2016,0.005278955,0,0.005277559,0.005277009
MMM,18/3/2016,0.009647616,0,0.009645078,0.009644078
MMM,21/3/2016,-0.002963392,0,-0.00296262,-0.002962316
MMM,22/3/2016,0.0004246,0,0.000424489,0.000424445
MMM,23/3/2016,-0.00388041,0,-0.003879396,-0.003878997
MMM,24/3/2016,0.001156484,0.001156278,0.001156181,0.001156062
MMM,28/3/2016,0.011065106,0.011063134,0.011062208,0.011061065
MMM,29/3/2016,-0.011364933,-0.01136293,-0.011361989,-0.011360828
MMM,30/3/2016,0.014354268,0.014351709,0.014350507,0.014349024
MMM,31/3/2016,-0.000719549,-0.000719423,-0.000719364,-0.00071929
MMM,1/4/2016,0.005400507,0.005399557,0.005399111,0.00539856
MMM,4/4/2016,-0.006744214,-0.006743034,-0.00674248,-0.006741796
MMM,5/4/2016,-0.003545225,-0.003544601,-0.003544307,-0.003543945
MMM,6/4/2016,0.006030234,0,0.006028668,0.00602805
MMM,7/4/2016,0.002097931,0,0.002097389,0.002097176
MMM,8/4/2016,-0.003170216,0,-0.003169399,-0.003169077
MMM,11/4/2016,-0.000240023,0,-0.00023996,-0.000239936
MMM,12/4/2016,0.008642885,0,0.008640651,0.008639769
MMM,13/4/2016,0.003332321,0,0.003331467,0.00333113
MMM,14/4/2016,-0.002550248,0,-0.002549597,-0.00254934
MMM,15/4/2016,0.003686504,0,0.00368556,0.003685187
MMM,18/4/2016,0.004561584,0,0,0.00455996
MMM,19/4/2016,0.000589723,0,0,0.000589514
MMM,20/4/2016,-0.004184568,0,0,-0.004183087
MMM,21/4/2016,-0.001657187,0,0,-0.001656598
MMM,22/4/2016,0,0,0,0
MMM,25/4/2016,-0.001659938,0,0,-0.001659347
MMM,26/4/2016,-0.013064053,0,0,-0.013059393
MMM,27/4/2016,0.00950656,0.009501847,0,0.009503124
MMM,28/4/2016,-0.004529713,-0.004527489,0,-0.004528092
MMM,29/4/2016,0.002275163,0.00227404,0.00227364,0.002274344
MMM,2/5/2016,0.005734732,0,0.005730903,0.005732674
MMM,3/5/2016,-0.002197658,0,-0.002196199,-0.002196874
MMM,4/5/2016,-0.004821686,0,-0.004818478,-0.004819962
MMM,5/5/2016,0.003648739,0,0.0036463,0.003647428
MMM,6/5/2016,0.006674969,0,0.006670524,0.00667258
